1,377,0.27320954907161804,0.38726790450928383,0.33306540203091917
2,316,0.3987341772151899,0.5348101265822784,0.4653177343050762
3,275,0.4727272727272727,0.610909090909091,0.540973370064279
4,327,0.5107033639143731,0.6574923547400612,0.5955271368115403
5,321,0.5700934579439252,0.7040498442367601,0.6336259794203714
6,392,0.5969387755102041,0.7372448979591837,0.6600185528756958
7,360,0.6166666666666667,0.725,0.6771324354657688
8,423,0.6595744680851063,0.7565011820330969,0.7009336867492896
9,385,0.6649350649350649,0.7740259740259741,0.7187196641742097
10,389,0.6889460154241646,0.7892030848329049,0.7273246604866145
11,399,0.6917293233082706,0.7869674185463659,0.740310371889319
12,410,0.6853658536585366,0.8146341463414634,0.7531658043853167
13,414,0.6956521739130435,0.8164251207729468,0.7620162982481823
14,403,0.707196029776675,0.8362282878411911,0.7695566082662859
15,366,0.6939890710382514,0.8224043715846995,0.7746867582933156
16,354,0.7401129943502824,0.8361581920903954,0.7833704274382236
17,370,0.7135135135135136,0.8594594594594595,0.7900354900354899
18,343,0.7434402332361516,0.8367346938775511,0.7979208999617159
19,320,0.759375,0.865625,0.8067866161616162
20,290,0.7586206896551724,0.8482758620689655,0.8028561476837338
21,305,0.740983606557377,0.8590163934426229,0.8087431693989071
22,255,0.7568627450980392,0.8784313725490196,0.8143394731630024
23,254,0.7480314960629921,0.8700787401574803,0.8162729658792648
24,239,0.7782426778242678,0.899581589958159,0.8241832551455986
25,282,0.7695035460992907,0.8687943262411347,0.8230174081237915
26,263,0.779467680608365,0.8935361216730038,0.8302799861735219
27,222,0.7747747747747747,0.8918918918918919,0.8348803348803348
28,210,0.7761904761904762,0.8952380952380953,0.8348725348725344
29,181,0.7348066298342542,0.8950276243093923,0.8381606116412745
30,184,0.7608695652173914,0.8967391304347826,0.8411286780851996
31,162,0.7654320987654321,0.9074074074074074,0.8380097268986156
32,133,0.7744360902255639,0.9172932330827067,0.8418014733804204
33,148,0.75,0.9324324324324325,0.8504641004641005
34,151,0.7880794701986755,0.9072847682119205,0.8478159074185573
35,146,0.773972602739726,0.9246575342465754,0.8510446935104473
36,133,0.7593984962406015,0.9323308270676691,0.8501556922609558
37,95,0.7368421052631579,0.9263157894736842,0.8544391281233384
38,112,0.7678571428571429,0.9375,0.8630050505050505
39,102,0.803921568627451,0.9411764705882353,0.8639334521687457
40,96,0.7708333333333334,0.9375,0.865740740740741
41,79,0.759493670886076,0.9493670886075949,0.8670246771512596
42,85,0.7176470588235294,0.9411764705882353,0.8620320855614969
43,74,0.7567567567567568,0.9459459459459459,0.8689598689598689
44,79,0.759493670886076,0.9493670886075949,0.8626774069812047
45,72,0.7777777777777778,0.9305555555555556,0.8644781144781147
46,73,0.7808219178082192,0.9452054794520548,0.87394492873945
47,60,0.7666666666666667,0.95,0.873063973063973
48,60,0.7333333333333333,1.0,0.8828282828282829
49,50,0.78,0.96,0.871919191919192
50,42,0.7380952380952381,1.0,0.8696488696488691
51,47,0.7659574468085106,0.9787234042553191,0.8742746615087051
52,35,0.6571428571428571,0.9714285714285714,0.8782106782106776
53,44,0.75,0.9772727272727273,0.8783287419651055
54,36,0.7222222222222222,1.0,0.8762626262626263
55,23,0.6956521739130435,1.0,0.8840579710144929
56,35,0.7142857142857143,1.0,0.8750360750360741
57,30,0.7,1.0,0.886531986531986
58,26,0.5769230769230769,1.0,0.8803418803418799
59,32,0.75,0.96875,0.8863636363636364
60,18,0.6666666666666666,1.0,0.8872053872053863
61,20,0.75,1.0,0.8979797979797983
62,26,0.6923076923076923,1.0,0.8873348873348871
63,14,0.6428571428571429,1.0,0.8881673881673886
64,9,0.5555555555555556,1.0,0.898989898989898
65,20,0.7,1.0,0.8984848484848491
66,19,0.6842105263157895,1.0,0.8910154173312058
67,17,0.7058823529411765,1.0,0.8930481283422449
68,19,0.6842105263157895,1.0,0.8851674641148316
69,12,0.5833333333333334,1.0,0.8846801346801351
70,9,0.6666666666666666,1.0,0.898989898989898
71,12,0.75,1.0,0.8947811447811446
72,8,0.5,1.0,0.8964646464646465
73,10,0.5,1.0,0.8979797979797982
74,11,0.6363636363636364,1.0,0.9008264462809914
75,7,0.5714285714285714,1.0,0.8888888888888883
76,7,0.5714285714285714,1.0,0.9033189033189029
79,6,0.5,1.0,0.8855218855218854
80,7,0.5714285714285714,1.0,0.898989898989899
